borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,easting,longitude,latitude,northing,Creative Enterprise Zones,Cultural Venue Type,runtime
Haringey,http://www.msamplelondon.com/,Msample Ltd,10003976574,E09000014,Unit U15 Highcross Centre,15-16 Fountayne Road,,Tottenham Green,E05000280,534110.4639376601,-0.062413243043223716,51.58565367575575,189306.19549319864,Tottenham,Fashion and design,11/27/2022
Haringey,,M/G Jewellery Ltd,10022939575,E09000014,"Unit 5, C. City, 39 - 41",Markfield Road,,Tottenham Green,E05000280,534165.0001221001,-0.06336880748883929,51.582619381070664,188914.00012210011,Tottenham,Jewellery design,11/27/2022
Haringey,,Tanospitfire&Co Ltd,100023164907,E09000014,5b Gloucester Road,,,Bruce Grove,E05000268,532977.0001221001,-0.08026586130982308,51.588616930541136,189550.00012210011,Tottenham,Jewellery design,11/27/2022
Haringey,,Markfield Park,,E09000014,,,,Tottenham Green,E05000280,534086.3140269897,-0.06287470623267272,51.58300451913227,189010.82189535868,Tottenham,Legal street art walls,11/27/2022
Haringey,,The Cause (Regular LGBTQ+ Programming),,,Ashley House,,,,,534114.0866755542,-0.062176540655198426,51.58998341564052,189787.99996935524,Tottenham,LGBT+ night time venues,11/27/2022
Haringey,,Marcus Garvey Library,100023153172,E09000014,Philip Lane,,,Tottenham Green,E05000280,533522.0001221001,-0.07243694735977974,51.58767916930498,189460.00012210011,Tottenham,Libraries,11/27/2022
Haringey,,Coombes Croft Library,100023165934,E09000014,High Road,,,Northumberland Park,E05000276,533874.0001221001,-0.06669786693967332,51.60315254497201,191191.00012210011,Tottenham,Libraries,11/27/2022
Haringey,https://www.downlanestudios.com,Down Lane Studios,100023000000,E09000014,Down Lane Studio,Ashley House,Ashley House,Tottenham Hale,E05000281,534117.4432018708,-0.06212922482458336,51.5899563629862,189785.07911684562,Tottenham,Makerspaces,11/27/2022
Haringey,http://www.londondarkroom.com,North London Darkroom,10003976077,E09000014,North London Darkroom,Unit 3d,Milmead Industrial Centre,Tottenham Hale,E05000281,534412.3660406925,-0.05780374008943574,51.59152140035551,189967.0191264134,Tottenham,Makerspaces,11/27/2022
Haringey,https://www.thefashionbox.co.uk/contact,The Fashion Box,100023000000,E09000014,The Fashion Box,Unit 4,718-722 Seven Sister Road,St. Ann's,E05000277,533043.761794575,-0.07803631833449517,51.5804164002186,188695.38105321152,Tottenham,Makerspaces,11/27/2022
Haringey,,Guerrero Records Ltd,100000000000,E09000014,4 Jansons Road,,,Tottenham Green,E05000280,533330.000122197,-0.07517625707225958,51.58845261160655,189541.00012159348,Tottenham,Music (office based businesses),11/27/2022
Haringey,,The Cave Studios,,,Unit 58 Millmead Industrial Estate,Mill Mead Road,,,,534772.8808560967,-0.054204144166729015,51.591730799294446,189943.9647416994,Tottenham,Music recording studios,11/27/2022
HARINGEY,www.ballystudios.co.uk,Bally Studios,100023166840,E09000014,Unit 16 Mill Mead Industrial Centre,Mill Mead Road,,Tottenham Hale,E05000281,534747.0,-0.05459214946353765,51.59139579493727,189906.0,Tottenham,Music rehearsal studios,11/27/2022
Haringey,www.t-chances.com,Tchances Arts & Music Centre,100000000000,E09000014,399 High Road,,,Bruce Grove,E05000268,533734.000122197,-0.06930591542811948,51.58933646485325,189650.00012159348,Tottenham,Music venues (all),11/27/2022
Haringey,,Five Miles,,E09000014,39b Markfield Road,South Tottenham,London,Tottenham Green,E05000280,534181.0001221001,-0.0631318786813678,51.582759367051516,188930.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Mannions Prince Arthur,,E09000014,158 Broad Lane,South Tottenham,London,Tottenham Green,E05000280,534207.0001221001,-0.06269448769424732,51.58421809423599,189093.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Fountain,,E09000014,125 West Green Road,South Tottenham,London,Tottenham Green,E05000280,533235.0001221001,-0.07671582693367551,51.584475737169974,189096.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,True Craft,,E09000014,68 West Green Road,London,South Tottenham,Tottenham Green,E05000280,533444.0001221001,-0.07372539876895805,51.58384210334165,189031.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,No.8,,E09000014,618 Seven Sisters Road,South Tottenham,London,Seven Sisters,E05000278,532999.0001221001,-0.08040385783817786,51.57780897055355,188348.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Dutch House,,E09000014,148 High Road,South Tottenham,London,Seven Sisters,E05000278,533660.0001221001,-0.07079054832437892,51.579512961780466,188555.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,No.8,,E09000014,724 High Road,Tottenham,London,Northumberland Park,E05000276,533946.0001221001,-0.06572176729789507,51.60165253046008,191026.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Coach & Horses,,E09000014,862 High Road,Tottenham,London,Northumberland Park,E05000276,533898.0001221001,-0.06620941884212088,51.60649008417328,191563.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Bill Nicholson,,E09000014,102 Northumberland Park,Tottenham,London,Northumberland Park,E05000276,534349.0001221001,-0.05975400554916386,51.60511545050902,191422.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Ship,,E09000014,499 High Road,Tottenham,London,Bruce Grove,E05000268,533788.0001221001,-0.06839563932468508,51.59241525818235,189994.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Elbow Room,,E09000014,503-505 High Road,Tottenham,London,Bruce Grove,E05000268,533788.0001221001,-0.06839563932468508,51.59241525818235,189994.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Bricklayers Arms,,E09000014,803-805 High Road,Tottenham,London,Northumberland Park,E05000276,533854.0001221001,-0.06688190689110489,51.60561979919515,191465.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Beehive,,E09000014,Stoneleigh Road,London,Tottenham,Tottenham Hale,E05000281,533877.0001221001,-0.06706872398164516,51.593400683649634,190106.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Volunteer,,E09000014,131 Chesnut Road,Tottenham,London,Tottenham Hale,E05000281,534172.0001221001,-0.06295932358403321,51.58987041038928,189721.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,High Cross,,E09000014,350 High Road,London,Tottenham,Tottenham Hale,E05000281,533818.0001221001,-0.06811455647386448,51.58883120600519,189596.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Ferry Boat Inn,,E09000014,Ferry Lane,London,Tottenham,Tottenham Hale,E05000281,534840.0001221001,-0.05343127903710395,51.58714058262011,189435.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Brewheadz,,E09000014,"Unit 16a, Rosebery Industrial Park",Tottenham,London,Tottenham Hale,E05000281,534636.0001221001,-0.056024091390832496,51.59539467215591,190348.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Bluecoats,,E09000014,614 High Road,London,Tottenham,Tottenham Hale,E05000281,533894.0001221001,-0.06673106142940582,51.595571554577276,190348.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Victoria,,E09000014,34 Scotland Green,Tottenham,London,Tottenham Hale,E05000281,533925.0001221001,-0.06625509850374421,51.596238226678956,190423.00012210011,Tottenham,Pubs,11/27/2022
Haringey,,Two Brewers,,E09000014,42 Scotland Green,Tottenham,London,Tottenham Hale,E05000281,533925.0001221001,-0.06625509850374421,51.596238226678956,190423.00012210011,Tottenham,Pubs,11/27/2022
Haringey,http://www.setbuilduk.com,Setbuild Limited,100000000000,E09000014,Unit 4D Triumph Trading Estate,Tariff Road,,Northumberland Park,E05000276,534475.0001221001,-0.05788559442624592,51.60625370335427,191552.00012210011,Tottenham,Set and exhibition building,11/27/2022
Haringey,http://www.csjf.co.uk/,Cannon Street Jersey Fabrics,10022940861,E09000014,16 Ashley Road,,,Tottenham Hale,E05000281,534357.0001221001,-0.060285531202125237,51.58993416452718,189733.00012210011,Tottenham,Textile design,11/27/2022
Haringey,https://www.theatren16.co.uk/,Theatre N16 ,10003979036,E09000014,5 Ashley Road,NA,NA,Tottenham Hale,E05000281,534072.680415642,-0.06274564864095836,51.59065970940856,189862.14495268028,Tottenham,Theatres,11/27/2022
Haringey,https://www.berniegrantcentre.co.uk/,Bernie Grant Arts Centre,10091817474,E09000014,Town Hall Approach Rd, Tottenham Green,NA,Tottenham Green,E05000280,533300.2656060165,-0.07400867718298278,51.58808292873386,189555.06886799302,Tottenham,Theatres,11/27/2022
