borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,easting,longitude,latitude,northing,Creative Enterprise Zones,Cultural Venue Type,runtime
Lewisham,http://www.charlottegrierson.co.uk,Charlotte Grierson,100023280408,E09000023,Studio 306,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://www.elizabethashdown.co.uk,Elizabeth Ashdown ,100023280408,E09000023,Studio 213,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,https://www.fflurowen.com,Fflur Owen,100023280408,E09000023,Studio 307,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,,Georgia Bosson,100023680112,E09000023,Studio 3 Unit 10,Elizabeth Industrial Estate,Juno Way,New Cross,E05000449,535882.0001221001,-0.04289481467987184,51.48219844322915,177786.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://www.insleyandnash.co.uk/,Insley & Nash,100023281359,E09000023,Unit 56 ,Parkside Business Estate,,Evelyn,E05000443,536354.0001221001,-0.03607193369523618,51.482758875570944,177861.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://www.lornasyson.co.uk,Lorna Syson,100023280408,E09000023,Studio 307,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://oliviajholland.co.uk,Olivia Holland,100023280408,E09000023,Studio 209,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,https://www.instagram.com/plusminu5/?hl=en,Poppy Fuller Abbott,100023280408,E09000023,Studio 213,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,https://www.sophiegraney.co.uk/,Sophie Graney,100023280408,E09000023,Studio 213,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://vickycowin.co.uk,Vicky Cowin,100023280408,E09000023,Studio 213,Cockpit Arts,18-22 Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://www.whelansweaving.com,Whelan Weaving,100023280408,E09000023,Studio 214,Cockpit Arts,18-22Creekside,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Lewisham,http://www.woven-air.com/home2.htm,Woven Air,100023280408,E09000023,Cockpit Arts,18-22Creekside,,New Cross,E05000449,537549.0001221001,-0.019060092353894366,51.478110700225876,177376.00012210011,SHAPES Lewisham (Deptford and New Cross),Textile design,11/27/2022
Greenwich,www.selladoor.com,Sell A Door,10023231588,E09000011,1 Creek Road,,,Greenwich West,E05000222,536970.9855489796,-0.02562619339872058,51.48148020088161,177792.58657225058,SHAPES Lewisham (Deptford and New Cross),Theatre rehearsal studio,11/27/2022
Lewisham,http://www.thealbany.org.uk/hireus/36/Room-Hire,The Albany,100023280749,E09000023,Douglas Way,Deptford,,New Cross,E05000449,536857.9999720026,-0.027409246524924713,51.47787709615518,177388.66395419365,SHAPES Lewisham (Deptford and New Cross),Theatre rehearsal studio,11/27/2022
Lewisham,NA,George Wood Theatre ,100023000000,E09000023,Goldsmith's College, University of London,NA,New Cross,E05000449,536149.2429007317,-0.03771247917133249,51.47568861221421,177126.135651234,SHAPES Lewisham (Deptford and New Cross),Theatres,11/27/2022
Lewisham,http://www.thelondontheatre.com/,London Theatre,10091838199,E09000023,443 New Cross Rd, New Cross,NA,New Cross,E05000449,536557.27100796,-0.031807110401728365,51.47634389435151,177209.99005259672,SHAPES Lewisham (Deptford and New Cross),Theatres,11/27/2022
Lewisham,https://www.trinitylaban.ac.uk/whats-on/our-venues/laban-theatre,Laban Theatre,100024000000,E09000023,Laban Building, 30 Creekside,NA,New Cross,E05000449,537252.0744281212,-0.02168121540413649,51.47906871834874,177531.87311555585,SHAPES Lewisham (Deptford and New Cross),Theatres,11/27/2022
Lewisham,https://www.thealbany.org.uk/,The Albany,100024000000,E09000023,Douglas Way,NA,NA,New Cross,E05000449,536744.2583966389,-0.029025428427221285,51.47839272901002,177442.97015710623,SHAPES Lewisham (Deptford and New Cross),Theatres,11/27/2022
