borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,easting,longitude,latitude,northing,Creative Enterprise Zones,Cultural Venue Type,runtime
Lambeth,,Satay Bar,,E09000022,447 Coldharbour Lane,Brixton,London,Coldharbour,E05000420,531087.0001221001,-0.1128425239152998,51.46088810904418,175289.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Dogstar,,E09000022,389 Coldharbour Lane,Brixton,London,Coldharbour,E05000420,531236.0001221001,-0.11068611820026973,51.46115915712999,175323.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Craft Beer Co.,,E09000022,11-13 Brixton Station Road,Brixton,London,Coldharbour,E05000420,531101.0001221001,-0.11255208594301147,51.46304190968359,175529.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Ghost Whale,,E09000022,70 Atlantic Road,Brixton,London,Coldharbour,E05000420,531312.0001221001,-0.10963126839073464,51.460206810277306,175219.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Lounge,,E09000022,56-58 Atlantic Road,Brixton,London,Coldharbour,E05000420,531271.0001221001,-0.1101858840387362,51.461070150587794,175314.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Phoenix,,E09000022,348 Clapham Road,Stockwell,London,Larkhall,E05000425,530114.0001221001,-0.1265853855278446,51.46737711464901,175986.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,La Fonda de Maria,,E09000022,273A Clapham Road,Stockwell,London,Larkhall,E05000425,530435.0001221001,-0.12183701563020305,51.47044890618732,176336.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Clapham North,,E09000022,409 Clapham Road,Stockwell,London,Larkhall,E05000425,530106.0001221001,-0.12675499235134235,51.466048767696826,175838.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Café Cairo,,E09000022,88 Landor Road,Stockwell,London,Larkhall,E05000425,530445.0001221001,-0.12198065041230169,51.463445165081126,175557.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Porto,,E09000022,82 Landor Road,Stockwell,London,Larkhall,E05000425,530335.0001221001,-0.12348597077004611,51.46535793578093,175767.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Landor,,E09000022,70 Landor Road,Stockwell,London,Larkhall,E05000425,530287.0001221001,-0.12418403105229008,51.46518923536479,175747.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Marquis Of Lorne,,E09000022,49 Dalyell Road,Stockwell,London,Ferndale,E05000421,530727.0001221001,-0.11783760474707797,51.465456248441456,175788.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Queen's Head,,E09000022,144 Stockwell Road,Stockwell,London,Ferndale,E05000421,530836.0001221001,-0.11622289617147477,51.46655451707806,175913.00012210011,Brixton,Pubs,11/27/2022
Lambeth,,Stockwell,0,E09000022,,,,Ferndale,E05000421,530943.3449096978,-0.1147139058309932,51.46566463770334,175816.7520751953,Brixton,Skate Parks,11/27/2022
Lambeth,https://bridgetbailey.co.uk/,Bridget Bailey,100023572637,E09000022,Clockwork Studios,38 Southwell Road,,Herne Hill,E05000423,532197.0001221001,-0.09664551318935488,51.466076394102245,175895.00012210011,Brixton,Textile design,11/27/2022
Lambeth,http://victoriarichards.com/contact/,Victoria Richards,100023572637,E09000022,Clockwork Studios,38 Southwell Road,,Herne Hill,E05000423,532197.0001221001,-0.09664551318935488,51.466076394102245,175895.00012210011,Brixton,Textile design,11/27/2022
Lambeth,www.brixtoncommunitybase.org,Brixton Community Base,200000483133,E09000022,Talma Road,Brixton,,Coldharbour,E05000420,531108.4236778293,-0.11100758601457651,51.459047554236925,175142.1907062541,Brixton,Theatre rehearsal studio,11/27/2022
Lambeth,www.swcbrixton.com,SWC (Small World Centre),100023350649,E09000022,Unit 11 Eurolink Centre,49 Effra Rd,,Coldharbour,E05000420,530891.478386757,-0.11415664382239414,51.45843280187646,175068.20685176156,Brixton,Theatre rehearsal studio,11/27/2022
Lambeth,http://electricbrixton.uk.com/,Electric Brixton,200000455751,E09000022,Brixton Hill,,,Brixton Hill,E05000417,530700.5207952466,-0.11683360475708353,51.46019347340544,175259.17251036473,Brixton,Theatre rehearsal studio,11/27/2022
Lambeth,https://www.504arch.org/,504,200000478109,E09000022,504 Ridgway Road,,,Coldharbour,E05000420,531580.2960582724,-0.10395438526355617,51.46529158533812,175849.05414912774,Brixton,Theatre rehearsal studio,11/27/2022
Southwark,http://www.halfmoonhernehill.co.uk/,The Half Moon,6044554,E09000028,10 Half Moon Lane, Herne Hill,NA,Dulwich Village,E05011100,532035.7116524508,-0.0978911721042054,51.4533918452999,174536.97214123653,Brixton,Theatres,11/27/2022
Lambeth,https://www.landorspace.com/,Landor Space,100022000000,E09000022,70 Landor Rd, Clapham North,NA,Larkhall,E05000425,529933.5212685857,-0.12763222771292285,51.46618085287746,175905.60839525872,Brixton,Theatres,11/27/2022
